,jID,moment,cpu_rate,mem_usage,disk_io_time,disk_space
2011-05-01 00:10:00,2902878580,600000000.0,0.359171182907,0.825722093954,20.6887,0.141656158
2011-05-01 00:11:00,2902878580,660000000.0,0.359171182907,0.825722093954,20.6887,0.141656158
2011-05-01 00:12:00,2902878580,720000000.0,0.359171182907,0.825722093954,20.6887,0.141656158
2011-05-01 00:13:00,2902878580,780000000.0,0.359171182907,0.825722093954,20.6887,0.141656158
2011-05-01 00:14:00,2902878580,840000000.0,0.359171182907,0.825722093954,20.6887,0.141656158
2011-05-01 00:15:00,2902878580,900000000.0,0.385360293219,0.823558259795,26.2797,0.141644866
2011-05-01 00:16:00,2902878580,960000000.0,0.385360293219,0.823558259795,26.2797,0.141644866
2011-05-01 00:17:00,2902878580,1020000000.0,0.385360293219,0.823558259795,26.2797,0.141644866
2011-05-01 00:18:00,2902878580,1080000000.0,0.385360293219,0.823558259795,26.2797,0.141644866
2011-05-01 00:19:00,2902878580,1140000000.0,0.385360293219,0.823558259795,26.2797,0.141644866
2011-05-01 00:20:00,2902878580,1200000000.0,0.37630335878,0.822680044078,21.547668,0.141710498
2011-05-01 00:21:00,2902878580,1260000000.0,0.37630335878,0.822680044078,21.547668,0.141710498
2011-05-01 00:22:00,2902878580,1320000000.0,0.37630335878,0.822680044078,21.547668,0.141710498
2011-05-01 00:23:00,2902878580,1380000000.0,0.37630335878,0.822680044078,21.547668,0.141710498
2011-05-01 00:24:00,2902878580,1440000000.0,0.37630335878,0.822680044078,21.547668,0.141710498
2011-05-01 00:25:00,2902878580,1500000000.0,0.479473676868,0.822084491383,30.953885,0.141741935
2011-05-01 00:26:00,2902878580,1560000000.0,0.479473676868,0.822084491383,30.953885,0.141741935
2011-05-01 00:27:00,2902878580,1620000000.0,0.479473676868,0.822084491383,30.953885,0.141741935
2011-05-01 00:28:00,2902878580,1680000000.0,0.479473676868,0.822084491383,30.953885,0.141741935
